,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
41,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,88.0,5,,,,,White,,,,,1,Male,0,2015,4.02,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,26-4599244,315977,30,MT,Montana,60000.0,200,2439.0,1672.0,7.190000057220459,5423.0,,87.80999755859375
42,3,Application denied by financial institution,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,55.0,5,,,,,White,,,,,2,Female,0,2015,7.01,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,111.0,Yellowstone County,3.0,,,Credit history,,,6.0,Quality edit failure only,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000713964,6075,30,MT,Montana,66800.0,23,1770.0,1297.0,10.68000030517578,5057.0,,112.02999877929688
43,6,Loan purchased by the institution,5,NCUA,National Credit Union Administration,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,9.01,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),31-1690008,420,30,MT,Montana,69800.0,251,2368.0,1289.0,7.9000000953674325,5735.0,,93.23999786376952
44,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,34.0,5,,,,,White,,,,,1,Male,0,2015,,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,7162800002,7041,30,MT,Montana,,43,,,,,,
45,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,35.0,5,,,,,White,,,,,1,Male,0,2015,17.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,7162800002,38937,30,MT,Montana,60000.0,54,3747.0,2340.0,4.300000190734863,8115.0,3.78,95.91000366210938
46,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,46.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),7197000003,459142,30,MT,Montana,60000.0,116,1496.0,1107.0,6.679999828338622,2889.0,,86.52999877929688
47,6,Loan purchased by the institution,1,OCC,Office of the Comptroller of the Currency,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,6.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,93.0,Silver Bow County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000708412,65801,30,MT,Montana,60000.0,162,1904.0,1240.0,7.639999866485597,4775.0,,94.08999633789062
48,6,Loan purchased by the institution,5,NCUA,National Credit Union Administration,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,8.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),31-1690008,529,30,MT,Montana,60000.0,176,2854.0,2211.0,5.78000020980835,7094.0,,118.25
49,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,19.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),75-2921540,146568,30,MT,Montana,66800.0,251,1899.0,1470.0,5.989999771118164,4725.0,,92.77999877929688
50,4,Application withdrawn by applicant,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,180.0,5,,,,,White,,,,,1,Male,0,2015,5.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000011300,154,30,MT,Montana,69800.0,360,1683.0,881.0,13.3100004196167,7416.0,,94.12999725341795
51,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,32.0,5,,,,,White,,,,,1,Male,0,2015,7.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,31.0,Gallatin County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,26-4599244,315988,30,MT,Montana,60000.0,168,1397.0,585.0,6.809999942779541,3274.0,,77.91999816894531
52,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,39.0,5,,,,,White,,,,,1,Male,0,2015,4.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0471809999,65312,30,MT,Montana,60000.0,55,2505.0,1965.0,6.860000133514403,5958.0,,114.63999938964844
53,4,Application withdrawn by applicant,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,14.0,5,,,,,White,,,,,2,Female,0,2015,9403.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,89.0,Sanders County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,156900,30,MT,Montana,60000.0,49,1282.0,686.0,31.6299991607666,1881.0,,48.81000137329102
54,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",88.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,6.02,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,299972,30,MT,Montana,60000.0,190,1623.0,1153.0,5.050000190734863,3523.0,,120.62999725341795
55,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,286.0,5,,,,,White,,,,,1,Male,0,2015,1.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000030788,1977,30,MT,Montana,69800.0,241,2142.0,1531.0,6.019999980926514,5712.0,,131.77000427246094
56,6,Loan purchased by the institution,9,CFPB,Consumer Financial Protection Bureau,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,2.02,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000852320,64090,30,MT,Montana,60000.0,103,1154.0,1027.0,5.300000190734863,2736.0,,118.02999877929688
57,5,File closed for incompleteness,3,FDIC,Federal Deposit Insurance Corporation,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2015,18.03,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,111.0,Yellowstone County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,13740.0,Billings - MT,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000016191,2881,30,MT,Montana,66800.0,42,742.0,652.0,7.710000038146973,2061.0,,106.86000061035156
58,3,Application denied by financial institution,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,49.0,5,,,,,White,,,,,1,Male,0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,23.0,Deer Lodge County,9.0,,,Other,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1158379,30,MT,Montana,60000.0,57,1433.0,790.0,9.34000015258789,2967.0,,72.33000183105469
59,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,124.0,5,,,,,White,,,,,1,Male,0,2015,5.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,49.0,Lewis and Clark County,,,,,,,,,2,Not a HOEPA loan,2,Secured by a subordinate lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000617677,65866,30,MT,Montana,60000.0,30,1528.0,1383.0,5.71999979019165,3919.0,5.85,120.2300033569336
60,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,52.0,5,,,,,White,,,,,1,Male,0,2015,9.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,29.0,Flathead County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000030788,198,30,MT,Montana,60000.0,201,2576.0,1712.0,6.670000076293945,6855.0,,100.7300033569336
61,4,Application withdrawn by applicant,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,5.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,81.0,Ravalli County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,22-3039688,250354,30,MT,Montana,60000.0,128,2797.0,1818.0,5.809999942779541,5561.0,,86.45999908447266
62,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",96.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,9540.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",55.0,McCone County,4.0,,,Collateral,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,7197000003,10491,30,MT,Montana,60000.0,130,1009.0,539.0,2.5999999046325684,1734.0,,104.33000183105469
63,6,Loan purchased by the institution,5,NCUA,National Credit Union Administration,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,16.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,1,Conventional,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),31-1690008,2234,30,MT,Montana,69800.0,177,2858.0,2312.0,6.769999980926514,7448.0,,129.02999877929688
64,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,,5,,,,,White,,,,,1,Male,0,2015,7.05,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000451965,316770,30,MT,Montana,66800.0,218,1292.0,959.0,14.170000076293945,3805.0,,103.2300033569336
65,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,96.0,5,,,,,White,,,,,1,Male,0,2015,9400.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,111.0,Yellowstone County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,13740.0,Billings - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000030788,3029,30,MT,Montana,66800.0,229,2955.0,2612.0,11.25,7653.0,,110.70999908447266
66,3,Application denied by financial institution,7,HUD,Department of Housing and Urban Development,3,"Information not provided by applicant in mail, Internet, or telephone application",73.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,3,"Information not provided by applicant in mail, Internet, or telephone application",0,2015,3.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,1.0,Beaverhead County,7.0,,,Credit application incomplete,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,7197000003,476110,30,MT,Montana,60000.0,125,1927.0,1073.0,7.869999885559082,4410.0,,98.13999938964844
67,6,Loan purchased by the institution,1,OCC,Office of the Comptroller of the Currency,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,8.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,63.0,Missoula County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,1,Home purchase,2,FHA-insured,33540.0,Missoula - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),0000708412,39529,30,MT,Montana,69800.0,203,2524.0,1185.0,10.399999618530273,6026.0,,55.4000015258789
68,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,72.0,5,,,,,White,,,,,2,Female,0,2015,2.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,1.0,Beaverhead County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1158783,30,MT,Montana,60000.0,7,1752.0,1080.0,6.860000133514403,3470.0,,99.2300033569336
69,5,File closed for incompleteness,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,60.0,5,,,,,White,,,,,2,Female,0,2015,6.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93.0,Silver Bow County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,45-3449011,30073,30,MT,Montana,60000.0,182,1904.0,1240.0,7.639999866485597,4775.0,,94.08999633789062
70,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,47.0,5,,,,,White,,,,,1,Male,0,2015,8.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,81.0,Ravalli County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000030788,1695,30,MT,Montana,60000.0,164,991.0,396.0,8.300000190734862,1362.0,,59.540000915527344
71,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,193.0,5,,,,,White,,,,,1,Male,0,2015,19.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,13.0,Cascade County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,24500.0,Great Falls - MT,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000451965,880488,30,MT,Montana,61600.0,314,2064.0,1849.0,7.179999828338622,5749.0,,125.38999938964844
