,action_taken,action_taken_name,agency_code,agency_abbr,agency_name,applicant_ethnicity,applicant_ethnicity_name,applicant_income_000s,applicant_race_1,applicant_race_2,applicant_race_3,applicant_race_4,applicant_race_5,applicant_race_name_1,applicant_race_name_2,applicant_race_name_3,applicant_race_name_4,applicant_race_name_5,applicant_sex,applicant_sex_name,application_date_indicator,as_of_year,census_tract_number,co_applicant_ethnicity,co_applicant_ethnicity_name,co_applicant_race_1,co_applicant_race_2,co_applicant_race_3,co_applicant_race_4,co_applicant_race_5,co_applicant_race_name_1,co_applicant_race_name_2,co_applicant_race_name_3,co_applicant_race_name_4,co_applicant_race_name_5,co_applicant_sex,co_applicant_sex_name,county_code,county_name,denial_reason_1,denial_reason_2,denial_reason_3,denial_reason_name_1,denial_reason_name_2,denial_reason_name_3,edit_status,edit_status_name,hoepa_status,hoepa_status_name,lien_status,lien_status_name,loan_purpose,loan_purpose_name,loan_type,loan_type_name,msamd,msamd_name,owner_occupancy,owner_occupancy_name,preapproval,preapproval_name,property_type,property_type_name,purchaser_type,purchaser_type_name,respondent_id,sequence_number,state_code,state_abbr,state_name,hud_median_family_income,loan_amount_000s,number_of_1_to_4_family_units,number_of_owner_occupied_units,minority_population,population,rate_spread,tract_to_msamd_income
40,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2015,111.01,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000021928,205,38,ND,North Dakota,77000.0,142,1413.0,1460.0,7.78000020980835,5064.0,,89.0999984741211
41,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,57.0,5,,,,,White,,,,,1,Male,0,2015,102.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,13900.0,Bismarck - ND,2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000033758,125,38,ND,North Dakota,77000.0,70,2157.0,1112.0,11.75,5006.0,,64.33999633789061
42,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,86.0,5,,,,,White,,,,,1,Male,0,2015,102.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000504713,230624,38,ND,North Dakota,76600.0,158,1949.0,1763.0,4.579999923706055,5433.0,,98.6999969482422
43,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,58.0,5,,,,,White,,,,,2,Female,0,2015,405.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),13-6131491,93789,38,ND,North Dakota,76600.0,116,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
44,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,98.0,5,,,,,White,,,,,1,Male,0,2015,9634.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,89.0,Stark County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),9,Other type of purchaser,0000021928,168,38,ND,North Dakota,67500.0,260,1126.0,969.0,4.239999771118163,3234.0,,111.04000091552734
45,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,1022.0,5,,,,,White,,,,,1,Male,0,2015,205.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000021928,3,38,ND,North Dakota,77000.0,368,1700.0,1264.0,3.0199999809265137,3643.0,,77.12000274658203
46,2,Application approved but not accepted,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,100.0,5,,,,,White,,,,,1,Male,0,2015,201.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000013198,61,38,ND,North Dakota,77000.0,216,2099.0,1497.0,9.970000267028807,5136.0,,96.5
47,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,61.0,5,,,,,White,,,,,1,Male,0,2015,111.05,2,Not Hispanic or Latino,2,,,,,Asian,,,,,2,Female,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000451965,789169,38,ND,North Dakota,77000.0,180,1049.0,929.0,3.2999999523162837,3480.0,,145.42999267578125
48,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,43.0,5,,,,,White,,,,,2,Female,0,2015,9674.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,93.0,Stutsman County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1160373,38,ND,North Dakota,67500.0,4,1920.0,1326.0,5.389999866485597,5672.0,,104.33000183105469
49,5,File closed for incompleteness,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,84.0,5,,,,,White,,,,,1,Male,0,2015,202.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,59.0,Morton County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,7162800002,23316,38,ND,North Dakota,77000.0,185,2568.0,2140.0,4.739999771118164,7105.0,,92.0999984741211
50,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,46.0,5,,,,,White,,,,,2,Female,0,2015,205.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000021928,157,38,ND,North Dakota,77000.0,187,1700.0,1264.0,3.0199999809265137,3643.0,,77.12000274658203
51,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,115.0,5,,,,,White,,,,,2,Female,0,2015,201.0,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,59.0,Morton County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000033758,40,38,ND,North Dakota,77000.0,118,2099.0,1497.0,9.970000267028807,5136.0,,96.5
52,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,156.0,5,,,,,White,,,,,1,Male,0,2015,406.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0000014488,2130,38,ND,North Dakota,76600.0,275,1150.0,972.0,3.7000000476837163,2893.0,,123.13999938964844
53,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,56.0,5,,,,,White,,,,,1,Male,0,2015,6.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),13-6131491,95453,38,ND,North Dakota,76600.0,123,1419.0,893.0,19.049999237060547,4929.0,,55.70000076293945
54,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,265.0,5,,,,,White,,,,,1,Male,0,2015,9659.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,37.0,Grant County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,2,Secured by a subordinate lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000021928,178,38,ND,North Dakota,67500.0,2558,1640.0,942.0,2.880000114440918,2394.0,,91.37999725341795
55,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,42.0,5,,,,,White,,,,,1,Male,0,2015,110.01,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000021928,217,38,ND,North Dakota,77000.0,120,1263.0,1249.0,5.8400001525878915,4438.0,1.51,104.08000183105469
56,3,Application denied by financial institution,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,29.0,1,,,,,American Indian or Alaska Native,,,,,2,Female,0,2015,9517.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,79.0,Rolette County,,,,,,,,,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,0000033758,1086,38,ND,North Dakota,67500.0,1,1754.0,1226.0,83.27999877929688,4600.0,,61.6500015258789
57,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,107.0,5,,,,,White,,,,,1,Male,0,2015,9536.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,2,FHA-insured,,,1,Owner-occupied as a principal dwelling,1,Preapproval was requested,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000061758,126,38,ND,North Dakota,67500.0,162,1150.0,895.0,6.289999961853027,2368.0,,111.08999633789062
58,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,3,"Information not provided by applicant in mail, Internet, or telephone application",89.0,6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,1,Male,0,2015,9504.0,3,"Information not provided by applicant in mail, Internet, or telephone application",6,,,,,"Information not provided by applicant in mail, Internet, or telephone application",,,,,2,Female,67.0,Pembina County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,2,Home improvement,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),1,Fannie Mae (FNMA),0002590037,8451,38,ND,North Dakota,67500.0,118,796.0,502.0,3.140000104904175,1434.0,,103.37000274658205
59,2,Application approved but not accepted,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,72.0,5,,,,,White,,,,,1,Male,0,2015,9529.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,75.0,Renville County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,2,Manufactured housing,0,Loan was not originated or was not sold in calendar year covered by register,7162800002,1550,38,ND,North Dakota,67500.0,58,1378.0,832.0,2.789999961853028,2470.0,,107.62999725341795
60,4,Application withdrawn by applicant,2,FRS,Federal Reserve System,2,Not Hispanic or Latino,88.0,5,,,,,White,,,,,1,Male,0,2015,405.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,17.0,Cass County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,22020.0,"Fargo - ND, MN",2,Not owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0002888798,23729,38,ND,North Dakota,76600.0,115,5432.0,4781.0,6.630000114440918,23686.0,,120.06999969482422
61,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,0,2015,202.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,59.0,Morton County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,2,Secured by a subordinate lien,1,Home purchase,1,Conventional,13900.0,Bismarck - ND,2,Not owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000033758,172,38,ND,North Dakota,77000.0,58,2568.0,2140.0,4.739999771118164,7105.0,,92.0999984741211
62,1,Loan originated,5,NCUA,National Credit Union Administration,2,Not Hispanic or Latino,48.0,5,,,,,White,,,,,1,Male,0,2015,101.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,101.0,Ward County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),6,"Commercial bank, savings bank or savings association",0000060790,71,38,ND,North Dakota,67500.0,187,884.0,641.0,13.130000114440918,3092.0,,78.25
63,1,Loan originated,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,51.0,5,,,,,White,,,,,1,Male,0,2015,9740.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,81.0,Sargent County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,2,Preapproval was not requested,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),13-6131491,95516,38,ND,North Dakota,67500.0,105,664.0,525.0,3.4600000381469727,1447.0,,103.88999938964844
64,2,Application approved but not accepted,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,91.0,5,,,,,White,,,,,1,Male,0,2015,9503.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,67.0,Pembina County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,34-1194858,4276,38,ND,North Dakota,67500.0,134,664.0,462.0,6.940000057220459,1412.0,,117.97000122070312
65,6,Loan purchased by the institution,7,HUD,Department of Housing and Urban Development,4,Not applicable,,7,,,,,Not applicable,,,,,4,Not applicable,2,2015,9576.0,4,Not applicable,7,,,,,Not applicable,,,,,4,Not applicable,71.0,Ramsey County,,,,,,,,,2,Not a HOEPA loan,4,Not applicable,3,Refinancing,3,VA-guaranteed,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),2,Ginnie Mae (GNMA),26-2049351,89340,38,ND,North Dakota,67500.0,90,1440.0,939.0,17.549999237060547,4263.0,,81.44000244140625
66,1,Loan originated,3,FDIC,Federal Deposit Insurance Corporation,2,Not Hispanic or Latino,54.0,5,,,,,White,,,,,1,Male,0,2015,109.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,15.0,Burleigh County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,13900.0,Bismarck - ND,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),7,"Life insurance company, credit union, mortgage bank, or finance company",0000033758,219,38,ND,North Dakota,77000.0,125,1238.0,1123.0,9.06999969482422,4563.0,,116.01000213623048
67,1,Loan originated,1,OCC,Office of the Comptroller of the Currency,2,Not Hispanic or Latino,71.0,5,,,,,White,,,,,1,Male,0,2015,9537.0,5,No co-applicant,8,,,,,No co-applicant,,,,,5,No co-applicant,105.0,Williams County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,3,Refinancing,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),3,Freddie Mac (FHLMC),0000700257,3007,38,ND,North Dakota,67500.0,87,1824.0,1373.0,9.350000381469727,5735.0,,111.88999938964844
68,1,Loan originated,9,CFPB,Consumer Financial Protection Bureau,2,Not Hispanic or Latino,191.0,5,,,,,White,,,,,2,Female,0,2015,102.04,2,Not Hispanic or Latino,5,,,,,White,,,,,1,Male,17.0,Cass County,,,,,,,6.0,Quality edit failure only,2,Not a HOEPA loan,3,Not secured by a lien,2,Home improvement,1,Conventional,22020.0,"Fargo - ND, MN",1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,0000451965,1162262,38,ND,North Dakota,76600.0,17,1754.0,1452.0,10.989999771118164,6035.0,,105.5500030517578
69,2,Application approved but not accepted,7,HUD,Department of Housing and Urban Development,2,Not Hispanic or Latino,110.0,5,,,,,White,,,,,1,Male,0,2015,9552.0,2,Not Hispanic or Latino,5,,,,,White,,,,,2,Female,61.0,Mountrail County,,,,,,,,,2,Not a HOEPA loan,1,Secured by a first lien,1,Home purchase,1,Conventional,,,1,Owner-occupied as a principal dwelling,3,Not applicable,1,One-to-four family dwelling (other than manufactured housing),0,Loan was not originated or was not sold in calendar year covered by register,20-1091645,2528,38,ND,North Dakota,67500.0,417,1894.0,1243.0,5.1599998474121085,3992.0,,126.0999984741211
